;average_learning_complexity;average_strategy_complexity;average_user_rating;comment_count;discount;id;is_historical_low;listing_clicks;max_players;max_playtime;min_age;min_players;min_playtime;name;num_user_ratings;players;plays;playtime;price;price_au;price_ca;price_uk;visits;year_published;name_lower
68;2.0;2.0;3.0515957446808506;0;0.10;NS9jJJqwby;True;0;4.0;50.0;8.0;1.0;30.0;Flip City;94;1-4;395;30-50;17.95;0.00;19.99;0.00;484;2014.0;flip city
69;0.0;0.0;2.9695876288659786;0;0.40;BpQYWgBj8K;False;0;6.0;45.0;8.0;2.0;30.0;Once Upon a Time: The Storytelling Card Game;97;2-6;213;30-45;15.00;30.45;19.65;18.95;466;1993.0;once upon a time: the storytelling card game
70;3.0;2.0;3.365662650602411;0;0.30;n9iA2hdhM4;False;0;5.0;45.0;15.0;2.0;45.0;DC Comics Deck-Building Game;83;2-5;640;45;28.00;55.30;34.99;0.00;558;2012.0;dc comics deck-building game
72;0.0;0.0;3.866666666666666;0;0.32;BcpIjBjepa;False;0;4.0;30.0;12.0;1.0;20.0;Star Realms: Frontiers;42;1-4;382;20-30;13.50;29.95;18.95;0.00;1501;2018.0;star realms: frontiers
73;2.0;3.0;3.421186440677966;0;0.20;v0Uhijv6Zq;False;0;5.0;90.0;14.0;2.0;60.0;Unfair;59;2-5;302;60-90;39.99;45.95;47.95;0.00;1416;2017.0;unfair
74;0.0;0.0;3.0815686274509804;0;0.00;MiOTS94YV3;False;0;4.0;60.0;10.0;2.0;45.0;Catan Card Game;85;2-4;150;45-60;49.96;0.00;0.00;0.00;254;1996.0;catan card game
75;0.0;0.0;3.286486486486487;0;0.20;yQ65v0f1U8;False;0;5.0;90.0;10.0;2.0;60.0;The Big Book of Madness;74;2-5;219;60-90;33.59;49.99;36.95;31.80;602;2015.0;the big book of madness
76;0.0;0.0;3.4487177419354844;0;0.16;Qbmxkc72UX;False;0;5.0;30.0;10.0;2.0;15.0;Archaeology: The New Expedition;62;2-5;349;15-30;15.99;31.95;0.00;0.00;1355;2016.0;archaeology: the new expedition
78;0.0;0.0;3.421875;0;0.00;uFe3mWgIn5;False;0;3.0;60.0;12.0;2.0;45.0;Haggis;64;2-3;428;45-60;0.00;0.00;0.00;12.52;663;2010.0;haggis
79;3.0;3.0;3.7298437499999992;0;0.30;fUJpAI9Wha;False;9;4.0;60.0;12.0;1.0;30.0;Aquatica;32;1-4;307;30-60;31.45;63.99;35.87;0.00;4400;2019.0;aquatica
80;0.0;0.0;2.946341463414634;1;0.33;CZorjyzll1;False;0;2.0;20.0;13.0;2.0;20.0;Epic Card Game;82;2;338;20;9.99;0.00;14.89;0.00;421;2015.0;epic card game
81;0.0;0.0;3.1685393258426973;0;0.11;xmnVgGdFuI;False;0;10.0;60.0;12.0;2.0;60.0;Poker;89;2-10;985;60;11.95;27.95;0.00;0.00;263;1810.0;poker
82;0.0;0.0;3.0892045454545456;0;-0.40;tHowkJbFWe;False;0;10.0;30.0;8.0;2.0;15.0;Jungle Speed;88;2-10;628;15-30;20.95;21.99;20.95;0.00;753;1997.0;jungle speed
83;2.0;2.0;3.196283783783784;0;0.33;q1pFsBpYwf;False;0;2.0;30.0;10.0;2.0;15.0;Tides of Madness;74;2;285;15-30;7.99;17.99;9.37;0.00;409;2016.0;tides of madness
84;0.0;0.0;3.2714285714285722;0;0.30;wMMYr2eNM5;False;0;5.0;45.0;8.0;2.0;30.0;Honshū;70;2-5;317;30-45;17.50;35.99;30.99;0.00;658;2016.0;honshū
85;0.0;0.0;3.701939655172414;0;0.00;nDHAM5B2sP;True;0;;;;;;Dominion: Cornucopia;58;;61;;0.00;0.00;26.95;0.00;195;;dominion: cornucopia
86;0.0;0.0;2.8114999999999997;0;0.33;J1ffKnm5q9;False;0;4.0;60.0;13.0;2.0;45.0;The Red Dragon Inn;100;2-4;215;45-60;25.49;48.44;32.99;30.39;829;2007.0;the red dragon inn
88;0.0;0.0;3.1993904063957364;0;0.00;yfD7VRiMug;False;0;4.0;15.0;13.0;2.0;15.0;Dead Man's Draw;79;2-4;558;15;0.00;27.99;18.95;0.00;570;2015.0;dead man's draw
89;1.0;1.0;3.4335937499999996;0;0.33;FYDls3xiob;False;0;5.0;20.0;8.0;2.0;15.0;Illusion;64;2-5;587;15-20;10.00;19.95;11.95;0.00;603;2018.0;illusion
90;1.5;2.5;3.3346774193548394;0;0.28;fmWQ3QFFfm;False;0;9.0;40.0;13.0;2.0;20.0;Tortuga 1667;62;2-9;242;20-40;17.99;37.72;22.32;19.99;898;2017.0;tortuga 1667
91;2.0;3.0;3.8035714285714275;0;0.27;fYY1AyfjA9;False;0;4.0;40.0;9.0;2.0;20.0;Unmatched: Battle of Legends, Volume One;42;2-4;274;20-40;28.97;53.00;37.95;33.52;2852;2019.0;unmatched: battle of legends, volume one
92;0.0;0.0;3.4361864406779663;0;0.00;cwqmsJiANz;False;0;4.0;60.0;14.0;1.0;30.0;Warhammer Quest: The Adventure Card Game;59;1-4;296;30-60;0.00;0.00;0.00;0.00;459;2015.0;warhammer quest: the adventure card game
93;1.0;1.5;3.424352459016393;0;0.00;KOD0zHOzcL;False;0;5.0;5.0;8.0;2.0;5.0;5-Minute Marvel;61;2-5;435;5;24.99;34.00;30.99;0.00;848;2018.0;5-minute marvel
94;0.0;0.0;3.553;0;0.36;RROrFh9dPO;False;0;4.0;60.0;10.0;2.0;30.0;Splendor: Cities of Splendor Expansion;50;2-4;270;30-60;25.59;52.01;39.99;23.05;1295;2017.0;splendor: cities of splendor expansion
95;2.0;2.0;3.3863636363636367;0;-2.80;cyLmnkBJRq;False;0;6.0;40.0;8.0;2.0;20.0;Dice Throne;55;2-6;272;20-40;189.99;0.00;0.00;0.00;1032;2018.0;dice throne
96;0.0;0.0;3.517401639344263;0;0.02;Uguuoe9au0;True;0;5.0;60.0;10.0;2.0;60.0;Core Worlds;61;2-5;197;60;31.99;59.99;42.89;0.00;585;2011.0;core worlds
97;2.0;2.0;3.3260563380281685;0;-0.07;x2e4GYWD4Z;False;0;4.0;45.0;7.0;2.0;30.0;Dream Home;71;2-4;424;30-45;31.99;0.00;31.99;23.19;626;2016.0;dream home
98;0.0;0.0;3.213333333333333;0;0.00;e3EB7G2BE5;False;0;5.0;60.0;8.0;2.0;60.0;Colossal Arena;75;2-5;150;60;0.00;0.00;87.73;0.00;173;2004.0;colossal arena
99;0.0;0.0;3.6381081081081077;0;0.00;FOcv6nf9s9;True;0;6.0;120.0;12.0;1.0;120.0;Pax Porfiriana;37;1-6;245;120;44.95;84.95;0.00;0.00;1211;2012.0;pax porfiriana
0;0.0;0.0;3.44921875;0;0.22;0QyNkZXkit;False;0;6.0;30.0;10.0;3.0;30.0;Anomia;64;3-6;353;30;15.52;21.95;14.95;10.38;688;2010.0;anomia
2;0.0;0.0;3.366071428571428;0;0.56;HgD6pNwVni;False;0;4.0;90.0;10.0;2.0;60.0;Alien Artifacts;56;2-4;182;60-90;19.99;29.99;34.95;0.00;722;2017.0;alien artifacts
4;0.0;0.0;3.456565656565657;0;0.00;MUYREDyWSE;False;0;2.0;15.0;10.0;1.0;15.0;Onirim (Second Edition);99;1-2;1530;15;0.00;0.00;0.00;0.00;1479;2014.0;onirim (second edition)
6;0.0;0.0;3.211486486486488;0;0.21;p4FQtHbX85;True;0;5.0;80.0;14.0;2.0;45.0;Thunderstone;74;2-5;235;45-80;54.99;0.00;0.00;0.00;277;2009.0;thunderstone
7;0.0;0.0;3.5447368421052623;0;0.20;akCvTPO5un;False;0;6.0;15.0;14.0;2.0;10.0;Lovecraft Letter;57;2-6;381;10-15;23.99;44.99;32.99;0.00;811;2017.0;lovecraft letter
9;3.0;3.0;3.3583333333333334;0;0.00;oIloYBXUny;False;0;5.0;45.0;14.0;1.0;45.0;Legendary: A Marvel Deck Building Game - Villains;30;1-5;295;45;239.95;91.99;64.99;0.00;586;2014.0;legendary: a marvel deck building game - villains
10;0.0;0.0;3.8058510638297878;0;-0.07;b0gLLEEmiq;False;0;5.0;60.0;14.0;1.0;45.0;Legendary: A Marvel Deck Building Game - Guardians of the Galaxy;47;1-5;87;45-60;15.99;29.99;22.99;0.00;471;2014.0;legendary: a marvel deck building game - guardians of the galaxy
11;1.0;2.0;2.357211164903474;0;0.17;hQLfeykeLS;False;0;6.0;45.0;8.0;2.0;45.0;Phase 10;117;2-6;260;45;4.99;9.00;8.95;10.99;313;1982.0;phase 10
12;0.0;0.0;3.4368131868131866;0;0.00;hDyzXWsTHg;False;0;8.0;60.0;10.0;2.0;60.0;Citadels:  The Dark City;52;2-8;50;60;0.00;0.00;0.00;0.00;151;2004.0;citadels:  the dark city
13;0.0;0.0;2.4584511784511776;0;0.20;4XtI9gBShx;False;0;6.0;20.0;7.0;2.0;20.0;Mille Bornes;108;2-6;184;20;11.99;0.00;0.00;0.00;380;1954.0;mille bornes
14;1.0;1.0;2.8525316455696195;0;0.00;WZklqbXMeR;False;0;8.0;30.0;10.0;2.0;15.0;Loot;79;2-8;254;15-30;19.99;19.95;0.00;0.00;429;1992.0;loot
16;2.0;2.0;3.0521126760563386;0;-2.91;hdmugUAp7H;False;0;4.0;45.0;8.0;2.0;30.0;Lotus;71;2-4;209;30-45;117.23;0.00;30.49;0.00;488;2016.0;lotus
17;0.0;0.0;3.84593023255814;0;0.15;0W8ONydgVq;False;0;5.0;30.0;14.0;1.0;30.0;Legendary: A Marvel Deck Building Game - Paint The Town Red;43;1-5;89;30;16.99;29.99;22.95;0.00;373;2014.0;legendary: a marvel deck building game - paint the town red
18;0.0;0.0;3.2161016949152543;0;0.48;iSVnYdrsZQ;True;0;2.0;90.0;11.0;2.0;30.0;Rivals for Catan;59;2;208;30-90;13.00;38.95;24.95;19.87;716;2010.0;rivals for catan
19;0.0;0.0;3.249727272727273;0;0.26;dJyPxpu8g6;False;0;4.0;90.0;12.0;2.0;45.0;Fields of Green;55;2-4;208;45-90;36.99;80.95;39.97;0.00;607;2016.0;fields of green
20;0.0;0.0;3.1461538461538456;0;-0.25;utvG6nvnq5;False;0;10.0;30.0;10.0;3.0;20.0;Snake Oil;65;3-10;230;20-30;24.99;0.00;22.95;0.00;517;2010.0;snake oil
21;0.0;0.0;4.131578947368422;0;0.21;RG6FDNVkRN;False;0;6.0;20.0;10.0;2.0;20.0;Love Letter (2019 Edition);38;2-6;487;20;9.50;17.95;12.95;10.99;480;2019.0;love letter (2019 edition)
22;0.0;0.0;3.1499999999999995;0;0.00;qtQW5EIDA7;False;0;6.0;45.0;10.0;3.0;45.0;Wizard;64;3-6;466;45;7.00;0.00;10.45;0.00;305;1984.0;wizard
25;0.0;0.0;3.412499999999999;0;-0.64;EULdj4b89D;False;0;6.0;60.0;13.0;2.0;30.0;Impulse;40;2-6;174;30-60;49.27;0.00;31.95;0.00;525;2013.0;impulse
26;0.0;0.0;3.8365151515151514;0;0.24;2u0pbBDpcT;False;0;3.0;60.0;10.0;2.0;40.0;Disney Villainous: Wicked to the Core;33;2-3;53;40-60;26.50;59.95;29.99;0.00;783;2019.0;disney villainous: wicked to the core
28;0.0;0.0;3.2999999999999994;0;0.20;oi6gk3J3n6;False;0;4.0;120.0;14.0;2.0;60.0;A Game of Thrones: The Card Game (Second Edition);50;2-4;618;60-120;31.99;53.99;42.49;0.00;393;2015.0;a game of thrones: the card game (second edition)
29;0.0;0.0;4.048484848484849;0;0.30;dczScH3hP6;False;0;4.0;45.0;14.0;2.0;30.0;Dominion: Adventures;33;2-4;71;30-45;31.47;61.95;35.95;0.00;538;2015.0;dominion: adventures
30;2.0;3.0;3.577777777777778;0;-0.15;955UXCVDNF;False;0;7.0;30.0;10.0;3.0;30.0;Sleuth;45;3-7;118;30;29.86;0.00;22.06;0.00;411;1971.0;sleuth
31;0.0;0.0;3.23;0;0.00;voKGlqZsRo;False;0;20.0;30.0;13.0;2.0;30.0;Funemployed;50;2-20;75;30;0.00;0.00;0.00;15.99;529;2013.0;funemployed
32;0.0;0.0;3.6184210526315783;0;0.26;lEPGuMr61J;False;0;7.0;20.0;10.0;3.0;20.0;Startups;38;3-7;364;20;16.99;38.95;22.95;14.67;1049;2017.0;startups
33;0.0;0.0;2.523809523809524;0;0.30;tmvXEOgJVz;False;0;6.0;40.0;8.0;2.0;10.0;Zombie Fluxx;84;2-6;184;10-40;11.17;21.10;14.28;11.99;256;2007.0;zombie fluxx
34;0.0;0.0;3.3265306122448974;0;0.20;LvcBJmB8US;False;0;5.0;45.0;14.0;3.0;30.0;Bloodborne: The Card Game;49;3-5;138;30-45;27.99;51.95;29.99;30.49;612;2016.0;bloodborne: the card game
35;0.0;0.0;3.2;0;0.00;uK3HiNH56N;False;0;4.0;35.0;8.0;1.0;20.0;Crypt;47;1-4;165;20-35;0.00;24.99;15.99;0.00;380;2018.0;crypt
36;0.0;0.0;2.775537634408602;0;0.20;ymR89dd1Wv;False;0;8.0;45.0;14.0;2.0;30.0;Unstable Unicorns;62;2-8;331;30-45;15.97;32.76;24.49;19.99;1356;2017.0;unstable unicorns
38;0.0;0.0;3.836206896551724;0;0.20;o4hAH9m3dd;False;0;4.0;45.0;10.0;1.0;30.0;Oh My Goods! Longsdale in Revolt;29;1-4;149;30-45;9.59;0.00;13.95;0.00;1056;2016.0;oh my goods! longsdale in revolt
39;0.0;0.0;2.735714285714286;0;0.30;Hn2qbeBQh6;False;0;6.0;42.0;8.0;2.0;30.0;Monty Python Fluxx;70;2-6;209;30-42;14.00;26.00;17.89;0.00;236;2008.0;monty python fluxx
40;2.0;2.0;3.8872580645161285;0;0.28;HzUiU8nwtL;False;0;3.0;60.0;10.0;2.0;40.0;Disney Villainous: Evil Comes Prepared;31;2-3;55;40-60;21.49;54.00;33.95;0.00;870;2019.0;disney villainous: evil comes prepared
41;0.0;0.0;3.4906250000000005;0;-0.00;LZCLTdcQqP;False;0;6.0;30.0;8.0;2.0;30.0;Skull King;32;2-6;262;30;15.00;0.00;14.95;0.00;1067;2018.0;skull king
43;0.0;0.0;3.403288461538462;0;0.31;sEFt5GErUm;False;0;2.0;60.0;14.0;2.0;45.0;Smash Up: Cease and Desist;26;2;6;45-60;17.29;35.95;21.56;0.00;161;2016.0;smash up: cease and desist
45;0.0;0.0;3.214285714285715;0;0.00;NuElWEddGy;False;0;2.0;30.0;12.0;2.0;30.0;Blue Moon;49;2;342;30;0.00;0.00;0.00;0.00;290;2004.0;blue moon
46;0.0;0.0;3.412820512820513;0;0.30;R3KWje2MPJ;False;0;4.0;30.0;8.0;1.0;20.0;Sunset Over Water;39;1-4;159;20-30;17.47;36.99;23.99;0.00;619;2018.0;sunset over water
47;0.0;0.0;3.2391304347826093;0;0.50;OEK3TWKn2a;False;0;6.0;45.0;8.0;2.0;45.0;Rook;46;2-6;161;45;4.97;0.00;7.49;0.00;224;1906.0;rook
48;0.0;0.0;2.8167741935483863;0;0.31;ahqg4WBywD;False;0;5.0;30.0;8.0;2.0;6.0;Star Fluxx;62;2-5;248;6-30;10.97;21.99;14.28;11.99;278;2011.0;star fluxx
49;0.0;0.0;3.007547169811322;0;0.20;z8Uw8rxh47;False;0;5.0;30.0;10.0;2.0;30.0;Greed;53;2-5;187;30;23.99;0.00;0.00;0.00;261;2014.0;greed
51;0.0;0.0;3.8249999999999997;0;-2.00;5UFbqOMmX2;False;0;4.0;30.0;13.0;2.0;30.0;Dominion: Guilds;35;2-4;24;30;89.99;0.00;0.00;0.00;262;2013.0;dominion: guilds
52;0.0;0.0;3.0322;0;0.10;vEdMjRlRYj;False;0;5.0;75.0;10.0;2.0;60.0;Magic: The Gathering - Arena of the Planeswalkers;50;2-5;98;60-75;27.00;0.00;0.00;0.00;365;2015.0;magic: the gathering - arena of the planeswalkers
53;0.0;0.0;3.1032608695652177;0;0.00;KihYNNM5NS;False;0;4.0;75.0;10.0;2.0;45.0;Caylus Magna Carta;46;2-4;68;45-75;39.95;0.00;0.00;0.00;378;2007.0;caylus magna carta
54;0.0;0.0;3.414062500000001;0;0.25;AHfMGS2dhz;False;0;6.0;90.0;13.0;2.0;60.0;Dragonfire;32;2-6;189;60-90;44.99;84.99;41.99;0.00;776;2017.0;dragonfire
55;0.0;0.0;4.139423076923077;0;0.30;ddTWVb4AaY;False;0;6.0;30.0;13.0;2.0;20.0;Dominion: Empires;26;2-6;24;20-30;34.99;62.74;41.95;39.99;728;2016.0;dominion: empires
57;0.0;0.0;3.2755319148936173;0;0.20;dwjLrGf2fR;False;0;8.0;15.0;8.0;2.0;15.0;Timeline: Events;47;2-8;242;15;7.99;14.99;9.47;8.99;269;2011.0;timeline: events
58;0.0;0.0;3.144230769230769;0;0.00;AM0QgG1RsL;False;0;2.0;30.0;14.0;2.0;30.0;Guildhall;52;2;396;30;0.00;0.00;0.00;0.00;188;2012.0;guildhall
60;0.0;0.0;3.265609756097561;0;0.00;HIRzcoGASS;False;0;2.0;60.0;10.0;2.0;30.0;Star Wars: The Card Game;41;2;194;30-60;0.00;0.00;0.00;0.00;408;2012.0;star wars: the card game
61;1.0;1.5;3.0363636363636366;0;0.17;IMoY1bGllC;False;0;4.0;15.0;8.0;2.0;1.0;Dutch Blitz;55;2-4;345;1-15;11.99;15.99;12.89;0.00;300;1960.0;dutch blitz
63;0.0;0.0;3.4227272727272715;0;0.20;aNuLDsKtdd;False;0;2.0;45.0;10.0;1.0;30.0;Sylvion;33;1-2;184;30-45;19.99;34.14;24.99;19.87;647;2015.0;sylvion
64;0.0;0.0;3.127049180327868;0;0.00;wRCWLApHDI;False;0;7.0;30.0;8.0;3.0;30.0;Hearts;61;3-7;267;30;2.99;0.00;0.00;0.00;118;1850.0;hearts
66;0.0;0.0;3.6874999999999996;0;0.24;YjeK7kKy46;False;0;8.0;75.0;12.0;2.0;45.0;Awkward Guests;24;2-8;72;45-75;41.99;51.95;49.95;0.00;2965;2016.0;awkward guests
67;0.0;0.0;3.335087719298246;0;0.00;O1h5c3FCsS;False;0;2.0;45.0;8.0;2.0;30.0;Trambahn;38;2;140;30-45;29.95;0.00;0.00;0.00;380;2015.0;trambahn
68;0.0;0.0;3.3357142857142854;0;0.31;I54PpoopW8;False;0;4.0;10.0;8.0;2.0;5.0;Dungeon Mayhem;35;2-4;456;5-10;10.29;15.00;15.57;10.39;576;2018.0;dungeon mayhem
69;0.0;0.0;3.507142857142857;0;-0.57;EzVTeMgKbP;False;0;5.0;90.0;14.0;1.0;45.0;Legendary Encounters: A Firefly Deck Building Game;35;1-5;177;45-90;93.99;64.99;65.99;0.00;411;2016.0;legendary encounters: a firefly deck building game
70;0.0;0.0;3.3378378378378377;0;0.00;LOBhe5eOFu;False;0;4.0;90.0;14.0;2.0;45.0;Vikings Gone Wild;37;2-4;153;45-90;0.00;75.00;41.95;0.00;363;2017.0;vikings gone wild
71;0.0;0.0;3.237499999999999;0;0.00;AlimfmcbbC;False;0;6.0;30.0;16.0;1.0;15.0;DropMix;40;1-6;143;15-30;69.99;0.00;0.00;0.00;269;2017.0;dropmix
74;0.0;0.0;3.6003225806451606;0;0.00;SFE6aZ3hOO;True;0;2.0;30.0;14.0;2.0;30.0;Blue Moon Legends;31;2;133;30;0.00;0.00;0.00;0.00;890;2014.0;blue moon legends
75;0.0;0.0;3.6854838709677424;0;0.00;PKWpDeNqH1;True;0;4.0;20.0;10.0;2.0;20.0;Love Letter Adventure Time;31;2-4;100;20;0.00;0.00;0.00;0.00;517;2015.0;love letter adventure time
77;1.0;3.0;2.7390909090909092;0;0.00;O1VeSxDvRv;False;0;8.0;30.0;8.0;1.0;30.0;Quiddler;55;1-8;155;30;12.94;19.00;15.95;0.00;317;1998.0;quiddler
78;0.0;0.0;3.5812199999999996;0;0.28;pyGowMrYyu;False;0;3.0;120.0;14.0;1.0;60.0;Neanderthal;25;1-3;111;60-120;31.47;0.00;39.95;0.00;452;2015.0;neanderthal
81;2.0;2.0;3.0608108108108105;0;0.45;6gRJVdEcJN;False;0;2.0;30.0;10.0;2.0;20.0;The Blood of an Englishman;37;2;168;20-30;8.29;19.99;13.06;0.00;318;2016.0;the blood of an englishman
82;0.0;0.0;3.0595238095238098;0;0.00;1TayHZqtgm;False;0;4.0;45.0;14.0;2.0;30.0;Cthulhu Realms;42;2-4;147;30-45;0.00;27.99;14.57;0.00;277;2015.0;cthulhu realms
83;0.0;0.0;3.1277777777777773;0;0.30;4E8ZvBBPJ4;False;0;2.0;45.0;12.0;2.0;30.0;Pixel Tactics;45;2;84;30-45;10.47;0.00;12.87;0.00;445;2012.0;pixel tactics
86;0.0;0.0;3.36578947368421;0;0.40;VX5tV0wiPg;False;0;4.0;45.0;14.0;2.0;30.0;Grifters;38;2-4;116;30-45;14.95;24.95;21.89;0.00;345;2014.0;grifters
90;0.0;0.0;3.358974358974359;0;0.00;qXOiwBGr9y;False;0;8.0;18.0;8.0;2.0;18.0;Timeline: Science and Discoveries;39;2-8;86;18;0.00;0.00;19.99;10.78;176;2011.0;timeline: science and discoveries
91;0.0;0.0;3.6428571428571423;0;0.30;84B8e305RS;True;0;6.0;90.0;8.0;2.0;45.0;Import / Export;28;2-6;86;45-90;34.99;76.95;39.95;0.00;521;2017.0;import / export
92;0.0;0.0;3.8557692307692304;0;-4.11;TDwoPrheqS;False;0;5.0;60.0;14.0;1.0;30.0;Legendary: A Marvel Deck Building Game - Secret Wars, Volume 1;26;1-5;38;30-60;203.99;64.99;26.95;0.00;538;2015.0;legendary: a marvel deck building game - secret wars, volume 1
93;0.0;0.0;3.1463414634146343;0;0.27;drWQlwoCjM;False;0;12.0;45.0;7.0;2.0;30.0;Muse;41;2-12;104;30-45;21.99;43.99;22.32;0.00;289;2017.0;muse
94;2.0;2.0;3.071428571428572;0;0.00;XuNKi7LGom;True;0;2.0;20.0;6.0;2.0;20.0;Pokémon Trading Card Game;42;2;576;20;5.49;0.00;0.00;0.00;276;1996.0;pokémon trading card game
96;0.0;0.0;3.6293103448275863;0;0.35;FZ4BAa9d07;False;0;4.0;75.0;8.0;2.0;45.0;Coal Baron: The Great Card Game;29;2-4;80;45-75;25.99;0.00;26.99;0.00;285;2016.0;coal baron: the great card game
97;0.0;0.0;2.9146341463414633;0;-2.60;mSKdkqCgs1;False;0;2.0;45.0;12.0;2.0;30.0;...and then, we held hands.;41;2;130;30-45;89.99;0.00;0.00;0.00;408;2015.0;...and then, we held hands.
99;0.0;0.0;3.0999999999999996;0;0.26;IGsKUen4db;False;20;8.0;30.0;7.0;3.0;15.0;Fuji Flush;40;3-8;726;15-30;10.99;0.00;13.49;0.00;509;2016.0;fuji flush
4;0.0;0.0;3.4379310344827587;0;0.30;5i8IFl8fEX;False;0;5.0;30.0;13.0;1.0;30.0;The Dresden Files Cooperative Card Game;29;1-5;245;30;27.97;54.55;29.99;0.00;352;2017.0;the dresden files cooperative card game
5;0.0;0.0;3.6521739130434785;0;0.28;0zorpnJgTA;False;0;5.0;60.0;13.0;2.0;45.0;Race for the Galaxy: Alien Artifacts;23;2-5;68;45-60;17.99;32.99;21.89;19.99;440;2013.0;race for the galaxy: alien artifacts
6;0.0;0.0;2.8452380952380953;0;0.08;PjWkZjFLz5;False;0;7.0;30.0;8.0;1.0;30.0;Five Crowns;42;1-7;312;30;11.97;18.95;15.29;0.00;229;1996.0;five crowns
7;0.0;0.0;3.3611111111111116;0;0.66;BEaH0GA6kV;False;6;2.0;45.0;14.0;2.0;15.0;KeyForge: Age of Ascension - Two-Player Starter Set;27;2;118;15-45;8.49;26.12;24.99;19.99;492;2019.0;keyforge: age of ascension - two-player starter set
9;0.0;0.0;3.1484375;0;0.00;eQMnHWxiGL;False;0;4.0;60.0;12.0;2.0;30.0;Tournay;32;2-4;195;30-60;0.00;0.00;30.95;0.00;375;2011.0;tournay
10;0.0;0.0;3.106428571428572;0;0.42;aLZ8vySFCO;False;0;4.0;60.0;13.0;1.0;45.0;Colony;35;1-4;83;45-60;35.00;59.99;49.95;0.00;580;2016.0;colony
11;0.0;0.0;3.2055555555555557;0;0.67;o64B1FXTNO;True;0;5.0;90.0;12.0;1.0;90.0;Progress: Evolution of Technology;36;1-5;113;90;19.99;0.00;49.71;0.00;394;2014.0;progress: evolution of technology
12;0.0;0.0;3.1625;0;0.00;qQvjHSsH59;False;0;6.0;5.0;10.0;3.0;5.0;Spaceteam;40;3-6;178;5;27.95;0.00;0.00;0.00;221;2015.0;spaceteam
13;0.0;0.0;3.58695652173913;0;0.00;Xz6iIOrZGn;False;0;2.0;30.0;12.0;2.0;30.0;Warhammer Underworlds: Shadespire;23;2;251;30;0.00;0.00;68.00;0.00;566;2017.0;warhammer underworlds: shadespire
14;0.0;0.0;3.096774193548387;0;0.32;qW0aIUsbxM;True;0;6.0;45.0;12.0;1.0;30.0;Carson City: The Card Game;31;1-6;78;30-45;20.49;0.00;37.95;0.00;374;2018.0;carson city: the card game
15;0.0;0.0;3.209677419354839;0;0.49;rYK9bg6OlO;False;0;5.0;40.0;8.0;2.0;20.0;The Agents;31;2-5;57;20-40;17.95;0.00;0.00;0.00;350;2013.0;the agents
16;0.0;0.0;3.407407407407407;0;0.45;FOSGJc9FkK;False;0;6.0;15.0;8.0;1.0;10.0;Second Chance;27;1-6;301;10-15;10.99;29.99;17.95;0.00;279;2019.0;second chance
17;0.0;0.0;3.1736111111111116;0;0.00;73GBFPLacF;False;0;4.0;60.0;10.0;2.0;45.0;Sea of Clouds;36;2-4;147;45-60;31.97;37.72;23.57;0.00;275;2016.0;sea of clouds
18;0.0;0.0;3.233999999999999;0;0.06;Uv5Nzpt4bI;False;0;4.0;60.0;14.0;2.0;45.0;Seasons: Enchanted Kingdom;25;2-4;12;45-60;19.99;0.00;25.99;13.95;331;2013.0;seasons: enchanted kingdom
19;0.0;0.0;2.8157894736842106;0;0.33;3U9CdzYaAE;False;0;5.0;45.0;15.0;2.0;30.0;Rick and Morty: Total Rickall;38;2-5;91;30-45;10.00;0.00;13.99;0.00;283;2016.0;rick and morty: total rickall
20;0.0;0.0;3.463235294117647;0;0.00;WdbCn59nt5;False;0;4.0;60.0;10.0;4.0;60.0;Spades;34;4;371;60;0.00;0.00;0.00;0.00;99;1938.0;spades
21;0.0;0.0;3.3720967741935484;0;0.00;MG62HXQUFV;False;0;4.0;30.0;8.0;2.0;30.0;Best Treehouse Ever;31;2-4;132;30;29.99;0.00;0.00;0.00;185;2015.0;best treehouse ever
22;0.0;0.0;3.485119047619048;0;0.00;4s5KhmpcDL;False;0;5.0;30.0;10.0;3.0;30.0;Money;28;3-5;11;30;0.00;0.00;10.49;0.00;192;1999.0;money
23;0.0;0.0;3.3088235294117645;0;0.00;ogWZnYQIXx;False;0;5.0;30.0;10.0;3.0;30.0;Turn The Tide;34;3-5;91;30;0.00;0.00;12.95;0.00;342;1997.0;turn the tide
24;0.0;0.0;3.2884615384615388;0;0.58;R7sq7FBdKd;False;0;2.0;90.0;14.0;2.0;45.0;Legend of the Five Rings: The Card Game;26;2;60;45-90;16.95;0.00;40.50;0.00;650;2017.0;legend of the five rings: the card game
25;0.0;0.0;2.573863636363636;0;0.30;JoKLJmpEkD;False;0;6.0;30.0;13.0;2.0;12.0;Cthulhu Fluxx;44;2-6;87;12-30;11.20;23.99;14.95;11.99;179;2012.0;cthulhu fluxx
26;0.0;0.0;3.082258064516129;0;0.00;cjfcCJgaYJ;False;0;4.0;90.0;10.0;2.0;40.0;51st State;31;2-4;71;40-90;29.95;0.00;0.00;0.00;563;2010.0;51st state
27;0.0;0.0;3.0781249999999996;0;-6.92;DMIRsHb0j9;False;0;4.0;60.0;14.0;2.0;20.0;Rune Age;32;2-4;120;20-60;235.88;0.00;41.49;0.00;260;2011.0;rune age
29;0.0;0.0;3.0810810810810803;0;0.44;p2GM6VHOF6;False;0;7.0;45.0;8.0;2.0;45.0;Euchre;37;2-7;1256;45;8.99;0.00;5.95;0.00;160;1848.0;euchre
